"Date","Price","Open","High","Low","Vol.","Change %"
"08/26/2021","112,000.00","112,000.00","113,000.00","111,000.00","","0.90%"
"08/25/2021","111,000.00","111,000.00","112,000.00","110,000.00","","1.83%"
"08/24/2021","109,000.00","109,000.00","110,000.00","108,000.00","","1.87%"
"08/23/2021","107,000.00","107,000.00","108,000.00","106,000.00","","1.90%"
"08/20/2021","105,000.00","105,000.00","106,000.00","104,000.00","","0.00%"
"08/19/2021","105,000.00","105,000.00","106,000.00","104,000.00","","0.00%"
"08/18/2021","105,000.00","105,000.00","106,000.00","104,000.00","","1.94%"
"08/17/2021","103,000.00","103,000.00","104,000.00","102,000.00","","1.98%"
"08/16/2021","101,000.00","101,000.00","102,000.00","100,000.00","","2.02%"
"08/13/2021","99,000.00","99,000.00","100,000.00","98,000.00","","1.02%"
"08/12/2021","98,000.00","98,000.00","99,000.00","97,000.00","","1.03%"
"08/11/2021","97,000.00","97,000.00","98,000.00","96,000.00","","1.04%"
"08/10/2021","96,000.00","96,000.00","97,000.00","95,000.00","","2.13%"
"08/09/2021","94,000.00","94,000.00","95,000.00","93,000.00","","2.17%"
"08/06/2021","92,000.00","92,000.00","93,000.00","91,000.00","","0.00%"
"08/05/2021","92,000.00","92,000.00","93,000.00","91,000.00","","0.00%"
"08/04/2021","92,000.00","92,000.00","93,000.00","91,000.00","","0.00%"
"08/03/2021","92,000.00","92,000.00","93,000.00","91,000.00","","1.10%"
"08/02/2021","91,000.00","91,000.00","92,000.00","90,000.00","","0.00%"
"07/30/2021","91,000.00","91,000.00","92,000.00","90,000.00","","1.11%"
"07/29/2021","90,000.00","90,000.00","91,000.00","89,000.00","","0.00%"
"07/28/2021","90,000.00","90,000.00","91,000.00","89,000.00","","1.12%"
"07/27/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"07/26/2021","89,000.00","89,000.00","90,000.00","88,000.00","","2.30%"
"07/23/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/22/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/21/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/20/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/19/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/16/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/15/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/14/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/13/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/12/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/09/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/08/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/07/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/06/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/05/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/02/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"07/01/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"06/30/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"06/29/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"06/28/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"06/25/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"06/24/2021","87,000.00","87,000.00","88,000.00","86,000.00","","0.00%"
"06/23/2021","87,000.00","87,000.00","88,000.00","86,000.00","","-1.14%"
"06/22/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/21/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/18/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/17/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/16/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/15/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/11/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/10/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/09/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/08/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/07/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/04/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/03/2021","88,000.00","88,000.00","89,000.00","87,000.00","","0.00%"
"06/02/2021","88,000.00","88,000.00","89,000.00","87,000.00","","-1.12%"
"06/01/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/31/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/28/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/27/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/26/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/25/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/24/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/21/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/20/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/19/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/18/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/17/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/14/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
"05/13/2021","89,000.00","89,000.00","90,000.00","88,000.00","","0.00%"
