"Date","Price","Open","High","Low","Vol.","Change %"
"11/14/2016","256.98","255.06","261.35","252.89","","0.44%"
"11/11/2016","255.86","263.42","277.13","252.11","","-2.84%"
"11/10/2016","263.35","264.19","271.38","260.64","","-0.29%"
"11/09/2016","264.11","256.97","266.11","247.26","","2.81%"
"11/08/2016","256.90","254.85","259.42","251.77","","1.19%"
"11/07/2016","253.87","238.36","256.07","238.13","","6.44%"
"11/04/2016","238.52","238.97","239.89","237.37","","-0.19%"
"11/03/2016","238.97","235.28","240.31","235.28","","1.57%"
"11/02/2016","235.28","237.29","238.89","234.67","","-0.85%"
"11/01/2016","237.29","238.93","240.76","236.87","","-0.68%"
"10/31/2016","238.93","237.95","241.52","236.01","","0.41%"
"10/28/2016","237.95","236.37","238.31","235.23","","0.67%"
"10/27/2016","236.37","234.08","237.05","230.43","","0.98%"
"10/26/2016","234.08","233.27","234.76","231.22","","0.35%"
"10/25/2016","233.27","230.52","236.12","230.52","","1.19%"
"10/24/2016","230.52","227.22","231.79","227.22","","1.45%"
"10/21/2016","227.22","231.09","232.00","227.21","","-1.68%"
"10/20/2016","231.09","235.21","236.01","230.76","","-1.75%"
"10/19/2016","235.21","237.51","238.65","232.26","","-0.97%"
"10/18/2016","237.51","234.79","238.91","234.79","","1.16%"
"10/17/2016","234.79","239.32","239.66","234.75","","-1.89%"
"10/14/2016","239.32","238.05","239.88","236.68","","0.53%"
"10/13/2016","238.05","241.14","241.83","236.46","","-1.25%"
"10/12/2016","241.06","237.85","242.31","237.85","","1.38%"
"10/11/2016","237.76","239.94","240.85","236.40","","-0.87%"
"10/10/2016","239.85","232.57","240.56","232.57","","3.17%"
"10/07/2016","232.47","233.72","236.58","231.89","","-0.49%"
"10/06/2016","233.63","229.64","233.87","228.96","","1.73%"
"10/05/2016","229.64","229.66","231.26","226.58","","-0.01%"
"10/04/2016","229.66","235.89","236.46","228.23","","-2.64%"
"10/03/2016","235.89","241.13","242.50","232.22","","-2.17%"
"09/30/2016","241.13","237.97","243.91","236.03","","1.33%"
"09/29/2016","237.97","243.93","246.90","236.96","","-2.45%"
"09/28/2016","243.93","242.44","244.72","241.06","","0.62%"
"09/27/2016","242.44","240.15","248.61","233.75","","0.95%"
"09/26/2016","240.15","243.20","243.20","237.72","","-1.25%"
"09/23/2016","243.20","243.21","244.47","240.01","","0.00%"
"09/22/2016","243.21","236.09","243.21","236.09","","3.02%"
"09/21/2016","236.09","234.52","236.92","232.23","","0.38%"
"09/20/2016","235.20","231.56","235.33","230.00","","1.57%"
"09/19/2016","231.56","221.84","231.78","221.84","","4.38%"
"09/16/2016","221.84","221.61","222.63","219.66","","0.10%"
"09/15/2016","221.61","224.47","226.76","221.39","","-1.28%"
"09/14/2016","224.47","224.98","227.27","222.73","","-0.19%"
"09/13/2016","224.90","229.95","231.66","224.90","","-2.16%"
"09/12/2016","229.87","236.55","236.55","227.41","","-2.79%"
"09/09/2016","236.47","235.89","237.95","233.95","","0.28%"
"09/08/2016","235.81","232.72","236.38","231.81","","1.36%"
"09/07/2016","232.64","230.34","233.77","229.88","","1.00%"
"09/06/2016","230.34","229.20","232.85","228.28","","0.50%"
"09/02/2016","229.20","225.80","230.14","225.80","","1.51%"
"09/01/2016","225.80","222.52","225.80","221.26","","1.47%"
"08/31/2016","222.52","224.05","225.19","222.52","","-0.68%"
"08/30/2016","224.05","223.66","225.60","222.29","","0.18%"
"08/29/2016","223.66","223.66","223.66","223.66","","0.00%"
"08/26/2016","223.66","224.49","226.89","223.11","","-0.37%"
"08/25/2016","224.49","227.95","228.06","223.72","","-1.52%"
"08/24/2016","227.95","234.49","234.49","227.06","","-2.65%"
"08/23/2016","234.15","234.15","235.18","232.90","","0.00%"
"08/22/2016","234.15","236.27","236.38","231.81","","-0.89%"
"08/19/2016","236.27","236.14","237.40","234.20","","0.05%"
"08/18/2016","236.14","233.18","237.87","233.18","","1.27%"
"08/17/2016","233.18","234.00","236.63","232.18","","-0.35%"
"08/16/2016","234.00","239.84","239.84","233.78","","-2.43%"
"08/15/2016","239.84","235.16","239.85","234.59","","1.99%"
"08/12/2016","235.16","245.24","246.04","234.72","","-4.02%"
"08/11/2016","245.01","246.54","246.88","244.37","","-1.14%"
"08/10/2016","247.84","246.03","251.62","243.86","","0.77%"
"08/09/2016","245.96","245.75","246.43","243.12","","0.11%"
"08/08/2016","245.68","244.48","247.57","242.88","","0.52%"
"08/05/2016","244.42","241.91","244.54","239.85","","1.06%"
"08/04/2016","241.85","245.51","245.62","238.08","","-1.22%"
"08/03/2016","244.82","244.62","245.88","241.42","","0.08%"
"08/02/2016","244.62","244.88","247.74","241.34","","-0.11%"
"08/01/2016","244.88","242.55","246.44","241.86","","0.96%"
"07/29/2016","242.55","244.01","244.58","238.87","","-0.60%"
"07/28/2016","244.01","236.23","244.69","236.00","","3.29%"
"07/27/2016","236.23","236.14","239.00","234.08","","0.04%"
"07/26/2016","236.14","239.02","239.02","233.42","","-1.20%"
"07/25/2016","239.02","237.59","240.45","236.45","","0.60%"
"07/22/2016","237.59","245.61","245.61","237.27","","-3.27%"
"07/21/2016","245.61","241.52","248.72","240.38","","1.69%"
"07/20/2016","241.52","241.05","241.85","235.23","","0.19%"
"07/19/2016","241.05","241.73","243.33","236.24","","0.15%"
"07/18/2016","240.70","234.69","241.43","231.49","","2.56%"
"07/15/2016","234.69","235.84","239.73","233.10","","-0.78%"
"07/14/2016","236.53","236.29","240.06","232.18","","0.13%"
"07/13/2016","236.21","238.99","243.56","233.27","","-1.32%"
"07/12/2016","239.36","229.22","239.96","228.76","","4.46%"
"07/11/2016","229.14","225.42","232.39","223.59","","1.69%"
"07/08/2016","225.35","222.36","226.47","217.21","","1.38%"
"07/07/2016","222.27","228.68","231.99","220.68","","-2.36%"
"07/06/2016","227.65","221.26","230.06","219.66","","2.89%"
"07/05/2016","221.26","227.40","235.13","219.78","","-2.70%"
"07/01/2016","227.40","215.40","228.09","213.46","","5.57%"
"06/30/2016","215.40","215.27","217.78","211.61","","0.06%"
"06/29/2016","215.27","213.01","215.30","210.04","","1.06%"
"06/28/2016","213.01","204.80","213.25","204.00","","4.01%"
"06/27/2016","204.80","205.76","208.16","203.36","","-0.47%"
"06/24/2016","205.76","210.47","210.47","200.53","","-2.24%"
"06/23/2016","210.47","210.57","210.57","208.29","","-0.05%"
"06/22/2016","210.57","209.68","211.85","208.65","","0.43%"
"06/21/2016","209.68","211.85","212.53","207.16","","-1.02%"
"06/20/2016","211.85","206.84","211.87","206.27","","2.42%"
"06/17/2016","206.84","202.40","207.43","201.60","","2.20%"
"06/16/2016","202.40","205.93","205.93","200.90","","-1.93%"
"06/15/2016","206.39","202.71","208.66","201.69","","1.81%"
"06/14/2016","202.71","202.81","203.15","201.10","","-0.05%"
"06/13/2016","202.81","203.74","203.85","200.31","","-0.42%"
"06/10/2016","203.66","203.89","206.06","202.29","","-0.08%"
"06/09/2016","203.82","204.17","208.63","201.77","","-0.25%"
"06/08/2016","204.33","195.76","204.67","195.64","","4.42%"
"06/07/2016","195.69","197.54","198.46","195.03","","-0.91%"
"06/06/2016","197.47","193.65","199.02","193.65","","1.97%"
"06/03/2016","193.65","193.08","195.82","191.70","","0.30%"
"06/02/2016","193.08","193.20","193.31","191.14","","-0.06%"
"06/01/2016","193.20","192.28","193.30","189.99","","0.48%"
"05/31/2016","192.28","192.00","195.20","191.31","","0.15%"
"05/27/2016","192.00","191.41","193.81","190.27","","0.30%"
"05/26/2016","191.41","190.40","193.02","190.17","","0.53%"
"05/25/2016","190.40","191.55","193.84","190.40","","-0.60%"
"05/24/2016","191.55","190.43","193.51","189.97","","0.83%"
"05/23/2016","189.97","193.90","194.36","189.97","","-2.03%"
"05/20/2016","193.90","195.16","196.88","193.33","","-0.65%"
"05/19/2016","195.16","197.01","197.24","193.47","","-0.94%"
"05/18/2016","197.01","200.67","200.67","195.76","","-1.82%"
"05/17/2016","200.67","198.96","200.90","197.02","","0.86%"
"05/16/2016","198.96","197.15","200.47","195.44","","0.92%"
"05/13/2016","197.15","196.95","198.78","195.69","","0.10%"
