DATE,url,tone,upstream,downstream
2017-06-26 09:00:00,http://www.miningweekly.com/article/lithium-squeeze-looms-as-top-miner-front-loads-chile-says-2017-06-26,-1.46699266503667,True,False
2017-06-27 03:15:00,http://investingnews.com/daily/resource-investing/energy-investing/lithium-investing/pure-energy-minerals-pea-clayton-valley/,1.26382306477093,1,1
2017-06-27 04:45:00,http://www.einnews.com/pr_news/389116974/exploration-drilling-continues-to-outline-extensive-brine-horizons-and-increased-lithium-grades-at-pastos-grandes,-1.13636363636364,False,False
2017-06-27 12:15:00,https://www.pv-magazine.com/2017/06/27/australias-cefc-backs-lithium-mining-project-to-tune-of-15m/,0.508259212198221,True,True
2017-06-27 13:30:00,http://www.finanznachrichten.de/nachrichten-2017-06/41062920-ultra-lithium-signs-agreement-to-acquire-lithium-brine-property-in-catamarca-argentina-256.htm,1.53688524590164,True,False
2017-06-27 14:30:00,https://www.juniorminingnetwork.com/junior-miner-news/press-releases/171-tsx-venture/uli/33797-ultra-lithium-signs-agreement-to-acquire-lithium-brine-property-in-catamarca-argentina.html,1.55440414507772,True,False
2017-06-27 14:30:00,http://www.marketwatch.com/story/ultra-lithium-signs-agreement-to-acquire-lithium-brine-property-in-catamarca-argentina-2017-06-27-9160220,1.19521912350598,1,1
2017-06-27 14:30:00,http://www.einnews.com/pr_news/389184362/ultra-lithium-signs-agreement-to-acquire-lithium-brine-property-in-catamarca-argentina,1.26582278481013,True,False
2017-06-27 14:30:00,http://www.marketwired.com/press-release/ultra-lithium-signs-agreement-acquire-lithium-brine-property-catamarca-argentina-tsx-venture-uli-2223980.htm,1.5929203539823,False,False
2017-06-27 17:00:00,https://investorintel.com/sectors/technology-metals/technology-metals-news/ultra-lithium-signs-agreement-acquire-lithium-brine-property-catamarca-argentina/,1.85497470489039,1,1
2017-06-27 19:00:00,http://investingnews.com/daily/resource-investing/energy-investing/lithium-investing/ultra-lithium-signs-agreement-acquire-lithium-brine-property-catamarca-argentina/,1.52284263959391,1,1
2017-06-27 20:45:00,http://www.prnewswire.com/news-releases/lithium-market-in-demand-thanks-to-electric-vehicles-631069953.html,0.95990965556183,1,1
2017-06-28 05:30:00,http://energy.einnews.com/pr_news/389330665/liberty-one-lithium-now-trades-on-otcqb-exchange-lrttf,2.61865793780687,False,False
2017-06-28 05:30:00,http://www.einnews.com/pr_news/389330665/liberty-one-lithium-now-trades-on-otcqb-exchange-lrttf,2.79232111692845,False,False
2017-06-28 05:45:00,http://www.marketwatch.com/story/liberty-one-lithium-now-trades-on-otcqb-exchange-lrttf-2017-06-28,2.91095890410959,1,1
2017-06-28 06:15:00,http://www.finanznachrichten.de/nachrichten-2017-06/41068564-liberty-one-lithium-now-trades-on-otcqb-exchange-lrttf-company-builds-venture-market-exposure-alongside-tsx-v-and-frankfurt-exchanges-256.htm,3.69357045143639,True,False
2017-06-28 09:30:00,https://www.pr-inside.com/standard-lithium-appoints-dr-andy-robinson-to-boar-r4610324.htm,3.48004094165814,False,False
2017-06-28 16:30:00,http://www.proactiveinvestors.com/companies/news/179993/liberty-one-lithium-starts-trading-on-the-otcqb-179993.html,5.18134715025907,1,1
2017-06-29 04:15:00,https://www.ceasiamag.com/2017/06/eaton-launches-breakthrough-lithium-ion-based-ups-asia/,0.68259385665529,False,False
2017-06-29 10:00:00,https://www.pr-inside.com/standard-lithium-ltd-standard-lithium-commences-cs-r4610815.htm,2.07075064710958,False,False
2017-06-29 17:30:00,https://www.equities.com/news/liberty-one-lithium-corps-new-argentina-project-is-located-in-the-most-lucrative-lithium-region-in-the-world,2.76792051100071,False,True
2017-08-01 13:45:00,https://www.pr-inside.com/lithium-corp-announces-research-report-from-new-yo-r4621724.htm,2.11382113821138,False,False
2017-08-01 14:30:00,http://investingnews.com/daily/resource-investing/energy-investing/lithium-investing/wealth-signs-letter-agreement-acquire-interest-seven-salars-lithium-project-chile/,1.43993937097385,1,1
2017-08-01 16:30:00,http://www.maltatoday.com.mt/business/technology/79406/codename_malta_google_owner_alphabets_secret_lithium_battery_project,0.871459694989107,False,True
2017-08-01 18:30:00,http://www.proactiveinvestors.com/companies/news/181804/noram-ventures-eager-to-hear-more-on-new-lithium-extraction-method-181804.html,0.689655172413793,1,1
2017-08-03 14:30:00,http://www.nasdaq.com/article/lithium-etf-lit-hits-new-52-week-high-cm826332,0.932400932400932,True,False
2017-08-04 00:30:00,http://im-mining.com/2017/08/04/wealth-acquire-interest-seven-salars-lithium-project-chile/,0.970873786407767,True,False
2017-08-08 19:45:00,http://www.nasdaq.com/article/chile-shortlists-seven-companies-for-valueadded-lithium-projects-20170808-01337,2.78745644599303,False,False
2017-08-08 20:15:00,http://www.worldenergynews.com/pressreleases/story/standard-lithium-announces-positive-results-of-geophysical-survey-at-bristol-lake-mojave-project-california-701996,1.72018348623853,1,1
2017-08-08 20:30:00,http://www.miningweekly.com/article/chile-short-lists-seven-companies-for-value-added-lithium-projects-2017-08-08/rep_id:3650,2.02247191011236,False,False
2017-08-08 20:30:00,http://markets.businessinsider.com/news/stocks/r-chile-short-lists-seven-companies-for-value-added-lithium-projects-2017-8-1002241718,2.8673835125448,1,1
2017-08-08 21:15:00,http://www.miningweekly.com/article/chile-short-lists-seven-companies-for-value-added-lithium-projects-2017-08-08,0.650759219088937,False,False
2017-08-08 23:30:00,http://timesofindia.indiatimes.com/business/international-business/chile-short-lists-seven-companies-for-value-added-lithium-projects/articleshow/59976566.cms,2.69360269360269,1,1
2017-08-09 01:45:00,http://www.miningweekly.com/article/albemarle-drops-most-on-sp-500-as-cost-of-finding-lithium-rises-2017-08-09,0.938086303939962,False,False
2017-08-09 05:00:00,http://www.businessinsider.com/r-chile-short-lists-seven-companies-for-value-added-lithium-projects-2017-8,2.88461538461538,1,1
