"Date","Price","Open","High","Low","Vol.","Change %"
"02/13/2013","100.39","99.68","100.67","99.58","","0.67%"
"02/12/2013","99.72","100.07","100.24","99.46","","-0.44%"
"02/11/2013","100.16","101.11","101.12","100.14","","-1.17%"
"02/08/2013","101.35","100.60","101.36","100.42","","0.77%"
"02/07/2013","100.58","101.66","101.72","100.14","","-1.17%"
"02/06/2013","101.77","102.11","102.20","101.55","","-0.57%"
"02/05/2013","102.35","101.87","102.55","101.82","","0.38%"
"02/04/2013","101.96","102.73","102.78","101.84","","-0.42%"
"02/01/2013","102.39","101.96","102.56","101.93","","0.20%"
"01/31/2013","102.19","101.94","102.29","101.67","","0.12%"
"01/30/2013","102.07","102.34","102.44","101.97","","-0.56%"
"01/29/2013","102.64","102.33","102.78","102.33","","0.36%"
"01/28/2013","102.27","102.85","102.95","102.05","","-0.55%"
"01/25/2013","102.84","102.26","102.85","101.89","","0.36%"
"01/24/2013","102.47","103.34","103.47","102.35","","-0.83%"
"01/23/2013","103.33","104.11","104.23","103.20","","-0.61%"
"01/22/2013","103.96","103.70","104.28","103.61","","0.31%"
"01/21/2013","103.64","103.28","103.65","103.11","","0.05%"
"01/18/2013","103.59","102.55","103.60","102.55","","1.07%"
"01/17/2013","102.49","101.85","102.64","101.85","","0.37%"
"01/16/2013","102.11","102.55","102.59","101.71","","-0.55%"
"01/15/2013","102.67","102.95","103.18","102.56","","-0.39%"
"01/14/2013","103.07","103.19","103.65","102.88","","0.09%"
"01/11/2013","102.98","103.13","103.22","102.62","","-0.32%"
"01/10/2013","103.31","102.55","103.42","102.17","","0.96%"
"01/09/2013","102.33","101.92","102.54","101.91","","0.39%"
"01/08/2013","101.93","102.05","102.24","101.10","","-0.61%"
"01/07/2013","102.56","102.15","102.76","101.75","","0.31%"
"01/04/2013","102.24","101.52","102.42","101.39","","0.32%"
"01/03/2013","101.91","102.34","102.83","101.78","","-0.32%"
"01/02/2013","102.24","100.45","102.48","100.43","","2.85%"
"12/31/2012","99.41","98.00","99.41","97.80","","1.60%"
"12/28/2012","97.84","97.83","98.48","97.53","","0.25%"
"12/27/2012","97.60","97.56","97.89","97.03","","0.09%"
"12/26/2012","97.51","98.13","98.36","97.47","","-0.58%"
"12/25/2012","98.08","98.08","98.17","98.06","","0.04%"
"12/24/2012","98.04","98.04","98.04","98.04","","-0.18%"
"12/21/2012","98.22","99.34","99.36","98.12","","-0.89%"
"12/20/2012","99.10","98.35","99.11","98.14","","0.51%"
"12/19/2012","98.60","98.81","99.06","98.57","","-0.05%"
